Date,arkk,tgt,unh
2016-05-06 16:00:00,17.94,78.74,132.04
2016-05-09 16:00:00,18.3,79.93,132.67
2016-05-10 16:00:00,18.44,80.05,133.57
2016-05-11 16:00:00,18.31,75.7,130.69
2016-05-12 16:00:00,17.95,75.6,129.74
2016-05-13 16:00:00,18.11,73.88,129.0
2016-05-16 16:00:00,18.28,74.61,130.64
2016-05-17 16:00:00,18.15,73.61,129.56
2016-05-18 16:00:00,18.28,68.0,130.51
2016-05-19 16:00:00,17.97,67.06,130.0
2016-05-20 16:00:00,18.2,68.66,130.94
2016-05-23 16:00:00,18.38,67.93,130.42
2016-05-24 16:00:00,18.92,68.69,132.59
2016-05-25 16:00:00,19.09,69.28,133.42
2016-05-26 16:00:00,19.22,68.91,132.98
2016-05-27 16:00:00,19.29,68.9,134.0
2016-05-31 16:00:00,19.49,68.78,133.67
2016-06-01 16:00:00,19.52,68.41,134.53
2016-06-02 16:00:00,19.74,68.32,136.04
2016-06-03 16:00:00,19.57,68.65,136.84
2016-06-06 16:00:00,19.92,68.81,138.15
2016-06-07 16:00:00,19.93,68.24,136.94
2016-06-08 16:00:00,19.92,68.62,140.4
2016-06-09 16:00:00,19.63,67.69,140.68
2016-06-10 16:00:00,19.6,67.88,139.24
2016-06-13 16:00:00,19.31,66.89,138.09
2016-06-14 16:00:00,19.24,66.74,137.87
2016-06-15 16:00:00,19.4,67.27,137.26
2016-06-16 16:00:00,19.42,66.98,138.66
2016-06-17 16:00:00,19.57,67.5,137.69
2016-06-20 16:00:00,19.67,67.99,138.52
2016-06-21 16:00:00,19.58,68.3,138.19
2016-06-22 16:00:00,19.44,68.86,137.9
2016-06-23 16:00:00,19.62,69.78,139.19
2016-06-24 16:00:00,18.96,69.35,137.29
2016-06-27 16:00:00,18.26,69.45,137.11
2016-06-28 16:00:00,18.7,69.74,138.71
2016-06-29 16:00:00,19.16,70.0,140.52
2016-06-30 16:00:00,19.29,69.82,141.2
2016-07-01 16:00:00,19.45,70.05,140.86
2016-07-05 16:00:00,19.25,69.74,141.56
2016-07-06 16:00:00,19.19,70.51,142.38
2016-07-07 16:00:00,19.62,70.09,140.8
2016-07-08 16:00:00,20.03,71.31,141.27
2016-07-11 16:00:00,20.11,72.54,140.32
2016-07-12 16:00:00,20.46,73.52,139.86
2016-07-13 16:00:00,20.48,73.17,141.48
2016-07-14 16:00:00,20.29,73.49,140.84
2016-07-15 16:00:00,20.3,73.04,141.33
2016-07-18 16:00:00,20.47,73.96,140.75
2016-07-19 16:00:00,20.09,73.95,142.59
2016-07-20 16:00:00,20.42,74.48,143.02
2016-07-21 16:00:00,20.38,74.34,142.87
2016-07-22 16:00:00,20.14,74.92,143.69
2016-07-25 16:00:00,20.13,76.3,141.73
2016-07-26 16:00:00,20.34,76.22,141.7
2016-07-27 16:00:00,20.52,75.25,141.68
2016-07-28 16:00:00,20.7,74.79,142.76
2016-07-29 16:00:00,20.59,75.33,143.2
2016-08-01 16:00:00,20.63,75.51,143.51
2016-08-02 16:00:00,20.21,73.89,143.17
2016-08-03 16:00:00,20.43,74.1,142.88
2016-08-04 16:00:00,20.68,74.14,142.71
2016-08-05 16:00:00,20.83,74.94,142.99
2016-08-08 16:00:00,20.9,75.0,142.13
2016-08-09 16:00:00,20.9,72.61,141.82
2016-08-10 16:00:00,20.93,73.05,142.19
2016-08-11 16:00:00,21.11,74.01,142.63
2016-08-12 16:00:00,21.18,75.81,142.88
2016-08-15 16:00:00,,75.53,141.62
2016-08-16 16:00:00,21.33,75.48,141.08
2016-08-17 16:00:00,21.16,70.63,141.71
2016-08-18 16:00:00,21.23,70.3,142.17
2016-08-19 16:00:00,21.08,70.12,142.04
2016-08-22 16:00:00,21.17,70.39,142.09
2016-08-23 16:00:00,21.27,71.05,142.01
2016-08-24 16:00:00,21.24,71.73,139.87
2016-08-25 16:00:00,20.92,70.81,137.3
2016-08-26 16:00:00,20.89,70.35,136.62
2016-08-29 16:00:00,21.04,71.05,137.27
2016-08-30 16:00:00,20.84,70.39,136.87
2016-08-31 16:00:00,20.61,70.19,136.05
2016-09-01 16:00:00,20.47,70.58,135.74
2016-09-02 16:00:00,20.69,70.81,136.61
2016-09-06 16:00:00,21.17,70.1,135.97
2016-09-07 16:00:00,21.28,70.3,134.99
2016-09-08 16:00:00,21.28,69.46,135.44
2016-09-09 16:00:00,20.98,69.0,133.62
2016-09-12 16:00:00,,69.3,135.53
2016-09-13 16:00:00,20.61,68.94,133.95
2016-09-14 16:00:00,20.72,68.2,133.69
2016-09-15 16:00:00,21.2,69.21,135.61
2016-09-16 16:00:00,,69.23,138.47
2016-09-19 16:00:00,21.38,68.89,137.68
2016-09-20 16:00:00,21.45,68.62,137.47
2016-09-21 16:00:00,21.25,69.47,139.91
2016-09-22 16:00:00,21.85,68.56,141.04
2016-09-23 16:00:00,21.86,68.77,140.51
2016-09-26 16:00:00,21.69,67.22,139.72
2016-09-27 16:00:00,22.11,68.29,140.79
2016-09-28 16:00:00,22.16,67.82,140.41
2016-09-29 16:00:00,21.96,67.72,138.32
2016-09-30 16:00:00,22.18,68.68,140.0
2016-10-03 16:00:00,22.21,68.68,138.49
2016-10-04 16:00:00,22.08,68.65,138.16
2016-10-05 16:00:00,22.39,67.74,137.6
2016-10-06 16:00:00,21.82,68.41,136.47
2016-10-07 16:00:00,21.7,69.04,136.66
2016-10-10 16:00:00,21.9,68.86,138.08
2016-10-11 16:00:00,21.0,68.39,134.75
2016-10-12 16:00:00,20.85,67.86,135.1
2016-10-13 16:00:00,20.59,67.89,134.19
2016-10-14 16:00:00,20.38,68.11,133.92
2016-10-17 16:00:00,20.24,67.24,134.13
2016-10-18 16:00:00,20.57,67.36,143.39
2016-10-19 16:00:00,20.65,67.53,144.37
2016-10-20 16:00:00,20.57,67.71,145.07
2016-10-21 16:00:00,20.53,68.23,145.37
2016-10-24 16:00:00,20.67,68.26,144.69
2016-10-25 16:00:00,20.43,67.95,143.78
2016-10-26 16:00:00,20.33,68.59,142.23
2016-10-27 16:00:00,20.17,67.62,141.94
2016-10-28 16:00:00,19.98,68.83,140.35
2016-10-31 16:00:00,19.92,68.73,141.33
2016-11-01 16:00:00,19.72,67.78,139.43
2016-11-02 16:00:00,19.32,68.26,138.98
2016-11-03 16:00:00,19.2,66.67,137.83
2016-11-04 16:00:00,19.25,66.53,137.71
2016-11-07 16:00:00,19.82,67.53,141.93
2016-11-08 16:00:00,19.99,67.05,142.9
2016-11-09 16:00:00,20.04,68.81,141.9
2016-11-10 16:00:00,20.44,70.54,146.13
2016-11-11 16:00:00,20.36,71.35,146.42
2016-11-14 16:00:00,20.68,72.17,152.28
2016-11-15 16:00:00,20.6,71.44,152.23
2016-11-16 16:00:00,,76.03,151.5
2016-11-17 16:00:00,20.72,76.13,150.77
2016-11-18 16:00:00,20.65,76.19,149.45
2016-11-21 16:00:00,20.88,76.51,150.41
2016-11-22 16:00:00,20.93,77.87,152.26
2016-11-23 16:00:00,20.83,78.48,153.54
2016-11-25 16:00:00,20.95,78.61,152.81
2016-11-28 16:00:00,20.86,77.72,152.11
2016-11-29 16:00:00,20.36,78.41,157.59
2016-11-30 16:00:00,20.11,77.24,158.32
2016-12-01 16:00:00,19.64,77.82,160.94
2016-12-02 16:00:00,19.8,77.94,160.73
2016-12-05 16:00:00,20.2,76.98,157.63
2016-12-06 16:00:00,20.18,76.77,157.32
2016-12-07 16:00:00,20.08,76.97,159.4
2016-12-08 16:00:00,20.33,77.84,159.32
2016-12-09 16:00:00,20.4,77.39,160.12
2016-12-12 16:00:00,20.4,76.74,159.49
2016-12-13 16:00:00,20.55,77.67,160.54
2016-12-14 16:00:00,20.41,77.19,159.86
2016-12-15 16:00:00,20.78,76.98,160.62
2016-12-16 16:00:00,20.83,76.75,163.94
2016-12-19 16:00:00,20.89,77.04,161.54
2016-12-20 16:00:00,20.83,77.65,161.59
2016-12-21 16:00:00,20.5,77.13,161.33
2016-12-22 16:00:00,20.22,73.74,161.58
2016-12-23 16:00:00,20.31,73.5,163.03
2016-12-27 16:00:00,20.72,73.7,162.64
2016-12-28 16:00:00,20.29,72.83,161.44
2016-12-29 16:00:00,20.19,72.62,161.04
2016-12-30 16:00:00,20.05,72.23,160.04
2017-01-03 16:00:00,20.44,72.75,161.45
2017-01-04 16:00:00,21.36,73.81,161.91
2017-01-05 16:00:00,21.15,72.56,162.18
2017-01-06 16:00:00,21.37,71.44,162.41
2017-01-09 16:00:00,21.65,71.43,161.95
2017-01-10 16:00:00,21.95,71.43,161.58
2017-01-11 16:00:00,21.78,71.61,161.89
2017-01-12 16:00:00,21.83,71.25,162.36
2017-01-13 16:00:00,22.06,70.19,161.8
2017-01-17 16:00:00,21.72,70.94,160.66
2017-01-18 16:00:00,21.8,66.85,157.74
2017-01-19 16:00:00,21.83,65.39,158.7
2017-01-20 16:00:00,21.85,64.1,158.66
2017-01-23 16:00:00,21.9,63.85,159.07
2017-01-24 16:00:00,22.06,64.41,160.43
2017-01-25 16:00:00,22.24,65.0,161.24
2017-01-26 16:00:00,22.11,64.17,162.75
2017-01-27 16:00:00,22.18,63.7,162.99
2017-01-30 16:00:00,22.0,64.12,162.09
2017-01-31 16:00:00,22.09,64.48,162.1
2017-02-01 16:00:00,22.27,63.67,162.71
2017-02-02 16:00:00,22.41,63.68,160.76
2017-02-03 16:00:00,22.38,63.75,161.87
2017-02-06 16:00:00,22.39,63.42,160.51
2017-02-07 16:00:00,22.28,63.57,160.53
2017-02-08 16:00:00,22.49,64.77,160.31
2017-02-09 16:00:00,22.92,66.41,160.44
2017-02-10 16:00:00,22.97,65.73,160.75
2017-02-13 16:00:00,23.05,64.81,161.99
2017-02-14 16:00:00,23.22,65.65,163.13
2017-02-15 16:00:00,23.17,65.75,164.29
2017-02-16 16:00:00,22.98,65.2,163.65
2017-02-17 16:00:00,23.14,65.79,157.62
2017-02-21 16:00:00,23.2,66.21,160.57
2017-02-22 16:00:00,23.17,65.94,160.57
2017-02-23 16:00:00,22.97,64.98,162.6
2017-02-24 16:00:00,22.86,66.51,163.06
2017-02-27 16:00:00,23.27,66.91,165.38
2017-02-28 16:00:00,23.13,58.77,165.38
2017-03-01 16:00:00,23.5,57.83,167.94
2017-03-02 16:00:00,23.25,57.95,167.31
2017-03-03 16:00:00,23.2,57.35,168.2
2017-03-06 16:00:00,23.27,56.1,168.7
2017-03-07 16:00:00,23.24,55.14,168.3
2017-03-08 16:00:00,23.24,55.02,167.91
2017-03-09 16:00:00,22.99,55.2,168.01
2017-03-10 16:00:00,23.21,55.36,169.98
2017-03-13 16:00:00,23.43,55.19,170.21
2017-03-14 16:00:00,23.38,54.75,169.06
2017-03-15 16:00:00,23.6,54.57,171.78
2017-03-16 16:00:00,23.72,54.59,171.3
2017-03-17 16:00:00,23.71,54.29,169.7
2017-03-20 16:00:00,23.7,54.37,168.0
2017-03-21 16:00:00,23.04,53.39,167.7
2017-03-22 16:00:00,23.02,53.58,167.03
2017-03-23 16:00:00,23.03,53.14,165.29
2017-03-24 16:00:00,23.16,53.12,165.0
2017-03-27 16:00:00,23.43,53.33,164.6
2017-03-28 16:00:00,23.6,53.6,165.35
2017-03-29 16:00:00,23.79,55.15,163.44
2017-03-30 16:00:00,23.85,55.25,164.99
2017-03-31 16:00:00,23.96,55.19,164.01
2017-04-03 16:00:00,24.03,54.03,165.59
2017-04-04 16:00:00,23.93,53.43,164.97
2017-04-05 16:00:00,23.66,52.75,165.37
2017-04-06 16:00:00,23.77,53.57,165.34
2017-04-07 16:00:00,23.94,53.24,166.02
2017-04-10 16:00:00,24.09,53.79,165.48
2017-04-11 16:00:00,24.03,53.71,165.83
2017-04-12 16:00:00,23.82,53.4,165.56
2017-04-13 16:00:00,23.85,53.39,164.96
2017-04-17 16:00:00,23.99,53.68,167.18
2017-04-18 16:00:00,24.16,53.6,168.59
2017-04-19 16:00:00,24.3,53.89,169.25
2017-04-20 16:00:00,24.55,54.64,171.54
2017-04-21 16:00:00,24.34,54.78,171.16
2017-04-24 16:00:00,24.68,54.82,172.33
2017-04-25 16:00:00,25.02,55.15,174.04
2017-04-26 16:00:00,25.33,55.98,174.38
2017-04-27 16:00:00,25.58,56.09,174.63
2017-04-28 16:00:00,25.17,55.85,174.88
2017-05-01 16:00:00,25.71,55.77,174.59
2017-05-02 16:00:00,25.68,56.16,174.14
2017-05-03 16:00:00,25.59,57.34,172.54
2017-05-04 16:00:00,25.5,57.29,174.02
2017-05-05 16:00:00,25.76,57.32,174.12
2017-05-08 16:00:00,25.69,57.3,174.44
2017-05-09 16:00:00,26.27,58.08,173.24
2017-05-10 16:00:00,26.52,58.41,173.39
2017-05-11 16:00:00,26.57,56.06,173.32
2017-05-12 16:00:00,26.71,55.8,171.81
2017-05-15 16:00:00,26.95,55.35,171.53
2017-05-16 16:00:00,27.07,54.53,168.12
2017-05-17 16:00:00,26.12,55.04,168.86
2017-05-18 16:00:00,26.88,55.83,171.45
2017-05-19 16:00:00,26.93,55.99,172.59
2017-05-22 16:00:00,27.35,55.46,174.7
2017-05-23 16:00:00,27.44,54.49,175.22
2017-05-24 16:00:00,28.26,54.13,175.59
2017-05-25 16:00:00,28.61,54.2,178.05
2017-05-26 16:00:00,28.25,54.4,177.5
2017-05-30 16:00:00,28.14,54.94,176.59
2017-05-31 16:00:00,28.35,55.15,175.18
2017-06-01 16:00:00,28.96,55.66,179.58
2017-06-02 16:00:00,29.16,55.52,179.39
2017-06-05 16:00:00,29.21,55.63,179.37
2017-06-06 16:00:00,29.41,54.58,180.82
2017-06-07 16:00:00,29.45,54.47,183.21
2017-06-08 16:00:00,29.75,54.63,181.69
2017-06-09 16:00:00,28.83,56.9,181.46
2017-06-12 16:00:00,28.27,57.87,179.25
2017-06-13 16:00:00,28.71,57.38,181.05
2017-06-14 16:00:00,28.46,57.86,182.36
2017-06-15 16:00:00,28.36,55.46,180.38
2017-06-16 16:00:00,28.53,52.61,181.63
2017-06-19 16:00:00,29.32,51.71,183.02
2017-06-20 16:00:00,29.35,50.91,183.27
2017-06-21 16:00:00,29.77,50.52,184.92
2017-06-22 16:00:00,30.05,50.63,186.5
2017-06-23 16:00:00,30.3,50.76,185.25
2017-06-26 16:00:00,29.85,51.48,185.12
2017-06-27 16:00:00,29.21,52.07,184.6
2017-06-28 16:00:00,29.79,52.06,185.7
2017-06-29 16:00:00,29.23,52.09,185.27
2017-06-30 16:00:00,28.95,52.29,185.42
2017-07-03 16:00:00,28.8,52.65,186.65
2017-07-05 16:00:00,28.99,52.16,188.25
2017-07-06 16:00:00,28.4,51.44,186.94
2017-07-07 16:00:00,28.58,51.07,187.96
2017-07-10 16:00:00,28.54,50.18,186.95
2017-07-11 16:00:00,28.9,50.41,185.95
2017-07-12 16:00:00,29.39,50.87,186.69
2017-07-13 16:00:00,29.26,53.31,185.48
2017-07-14 16:00:00,29.32,53.23,186.9
2017-07-17 16:00:00,29.11,53.73,186.35
2017-07-18 16:00:00,29.43,53.73,186.85
2017-07-19 16:00:00,29.47,54.1,189.19
2017-07-20 16:00:00,29.73,54.58,191.5
2017-07-21 16:00:00,29.95,54.84,191.78
2017-07-24 16:00:00,30.38,54.05,190.89
2017-07-25 16:00:00,30.3,55.1,190.4
2017-07-26 16:00:00,30.29,54.96,190.75
2017-07-27 16:00:00,29.83,56.05,188.93
2017-07-28 16:00:00,29.97,56.11,191.15
2017-07-31 16:00:00,29.62,56.67,191.81
2017-08-01 16:00:00,29.7,56.86,192.23
2017-08-02 16:00:00,29.81,56.8,193.0
2017-08-03 16:00:00,30.03,57.04,194.77
2017-08-04 16:00:00,30.4,57.58,194.88
2017-08-07 16:00:00,30.97,57.88,194.78
2017-08-08 16:00:00,30.92,58.74,194.9
2017-08-09 16:00:00,30.64,57.87,194.83
2017-08-10 16:00:00,30.09,55.64,192.57
2017-08-11 16:00:00,30.75,55.65,193.02
2017-08-14 16:00:00,31.75,55.79,193.71
2017-08-15 16:00:00,31.28,54.35,194.5
2017-08-16 16:00:00,31.53,56.31,193.77
2017-08-17 16:00:00,30.97,56.12,192.7
2017-08-18 16:00:00,30.75,55.65,190.82
2017-08-21 16:00:00,30.75,56.56,192.03
2017-08-22 16:00:00,31.32,56.54,194.79
2017-08-23 16:00:00,31.49,56.46,194.24
2017-08-24 16:00:00,31.74,54.21,194.75
2017-08-25 16:00:00,31.66,55.01,194.36
2017-08-28 16:00:00,32.31,54.44,195.09
2017-08-29 16:00:00,32.8,54.55,196.73
2017-08-30 16:00:00,33.42,54.32,195.88
2017-08-31 16:00:00,34.14,54.53,198.9
2017-09-01 16:00:00,33.64,56.22,199.75
2017-09-05 16:00:00,33.43,57.35,199.31
2017-09-06 16:00:00,33.64,58.02,198.38
2017-09-07 16:00:00,33.75,58.42,198.17
2017-09-08 16:00:00,33.27,57.27,197.75
2017-09-11 16:00:00,33.72,57.29,199.58
2017-09-12 16:00:00,33.87,57.89,197.47
2017-09-13 16:00:00,33.72,59.51,198.33
2017-09-14 16:00:00,33.55,59.47,197.73
2017-09-15 16:00:00,33.95,59.96,198.18
2017-09-18 16:00:00,34.36,59.09,198.19
2017-09-19 16:00:00,34.21,59.35,194.65
2017-09-20 16:00:00,34.3,59.26,195.75
2017-09-21 16:00:00,33.97,58.33,195.21
2017-09-22 16:00:00,33.9,58.99,193.03
2017-09-25 16:00:00,33.38,58.55,191.75
2017-09-26 16:00:00,33.25,58.59,192.7
2017-09-27 16:00:00,33.83,58.87,194.49
2017-09-28 16:00:00,34.12,58.91,196.1
2017-09-29 16:00:00,34.29,59.01,195.85
2017-10-02 16:00:00,34.47,58.89,197.44
2017-10-03 16:00:00,34.8,58.58,198.63
2017-10-04 16:00:00,34.66,58.66,200.48
2017-10-05 16:00:00,35.12,58.38,197.9
2017-10-06 16:00:00,35.02,57.12,198.06
2017-10-09 16:00:00,34.95,56.25,196.3
2017-10-10 16:00:00,34.79,57.6,194.68
2017-10-11 16:00:00,34.81,59.15,195.26
2017-10-12 16:00:00,34.92,60.19,192.92
2017-10-13 16:00:00,34.78,60.85,192.52
2017-10-16 16:00:00,34.69,60.15,193.2
2017-10-17 16:00:00,34.73,60.17,203.89
2017-10-18 16:00:00,34.69,60.03,205.23
2017-10-19 16:00:00,34.36,60.43,203.25
2017-10-20 16:00:00,34.84,61.76,207.49
2017-10-23 16:00:00,34.52,62.58,207.01
2017-10-24 16:00:00,34.36,62.93,208.15
2017-10-25 16:00:00,33.73,61.92,207.56
2017-10-26 16:00:00,34.21,62.01,209.15
2017-10-27 16:00:00,34.85,60.26,212.6
2017-10-30 16:00:00,35.04,59.55,209.39
2017-10-31 16:00:00,35.51,59.04,210.22
2017-11-01 16:00:00,34.96,58.86,209.53
2017-11-02 16:00:00,34.83,59.79,211.1
2017-11-03 16:00:00,35.3,59.36,212.87
2017-11-06 16:00:00,35.24,59.29,212.12
2017-11-07 16:00:00,34.89,57.89,212.7
2017-11-08 16:00:00,34.93,58.37,210.77
2017-11-09 16:00:00,34.66,59.9,211.56
2017-11-10 16:00:00,34.7,61.4,211.07
2017-11-13 16:00:00,34.85,60.4,212.66
2017-11-14 16:00:00,34.51,60.09,211.71
2017-11-15 16:00:00,34.6,54.16,209.86
2017-11-16 16:00:00,35.3,55.1,211.13
2017-11-17 16:00:00,35.48,58.14,209.9
2017-11-20 16:00:00,35.84,57.88,210.25
2017-11-21 16:00:00,36.44,57.25,212.6
2017-11-22 16:00:00,36.76,57.49,211.22
2017-11-24 13:00:00,,55.88,212.51
2017-11-24 16:00:00,36.94,,
2017-11-27 16:00:00,37.26,55.84,212.4
2017-11-28 16:00:00,37.67,56.62,216.14
2017-11-29 16:00:00,36.98,61.68,222.88
2017-11-30 16:00:00,37.2,59.9,228.17
2017-12-01 16:00:00,37.4,59.51,226.78
2017-12-04 16:00:00,36.74,62.56,221.42
2017-12-05 16:00:00,36.35,62.2,220.09
2017-12-06 16:00:00,36.52,60.72,219.94
2017-12-07 16:00:00,37.06,61.09,220.15
2017-12-08 16:00:00,36.74,61.37,223.91
2017-12-11 16:00:00,36.99,61.76,222.77
2017-12-12 16:00:00,37.54,61.02,222.49
2017-12-13 16:00:00,37.6,62.67,224.35
2017-12-14 16:00:00,37.57,61.94,221.25
2017-12-15 16:00:00,38.45,62.61,221.82
2017-12-18 16:00:00,39.94,64.08,222.67
2017-12-19 16:00:00,39.09,64.06,222.04
2017-12-20 16:00:00,38.33,64.48,222.38
2017-12-21 16:00:00,37.75,65.22,221.69
2017-12-22 16:00:00,37.75,65.39,220.0
2017-12-26 16:00:00,38.26,65.82,219.6
2017-12-27 16:00:00,37.55,65.14,220.42
2017-12-28 16:00:00,37.44,64.82,222.77
2017-12-29 16:00:00,37.08,65.25,220.46
2018-01-02 16:00:00,38.58,67.63,221.16
2018-01-03 16:00:00,38.74,67.17,223.48
2018-01-04 16:00:00,38.87,65.85,224.45
2018-01-05 16:00:00,39.5,66.55,228.73
2018-01-08 16:00:00,39.23,67.18,224.76
2018-01-09 16:00:00,39.31,69.14,225.88
2018-01-10 16:00:00,39.41,70.73,224.2
2018-01-11 16:00:00,39.51,74.0,225.39
2018-01-12 16:00:00,39.71,76.8,228.64
2018-01-16 16:00:00,38.82,74.96,232.9
2018-01-17 16:00:00,39.73,76.82,238.43
2018-01-18 16:00:00,39.87,77.9,243.16
2018-01-19 16:00:00,39.94,78.1,243.35
2018-01-22 16:00:00,41.05,78.58,243.56
2018-01-23 16:00:00,41.57,78.12,245.21
2018-01-24 16:00:00,41.32,76.89,244.85
2018-01-25 16:00:00,41.29,76.3,245.18
2018-01-26 16:00:00,42.05,76.95,248.47
2018-01-29 16:00:00,42.33,76.8,247.41
2018-01-30 16:00:00,41.6,75.1,236.65
2018-01-31 16:00:00,41.24,75.22,236.78
2018-02-01 16:00:00,40.75,74.97,235.22
2018-02-02 16:00:00,39.8,72.95,231.88
2018-02-05 16:00:00,38.39,70.77,220.02
2018-02-06 16:00:00,39.29,72.71,225.18
2018-02-07 16:00:00,39.84,73.25,225.82
2018-02-08 16:00:00,38.1,71.11,216.46
2018-02-09 16:00:00,38.37,72.45,220.96
2018-02-12 16:00:00,38.82,71.88,225.69
2018-02-13 16:00:00,39.27,73.88,226.64
2018-02-14 16:00:00,40.28,75.35,228.78
2018-02-15 16:00:00,41.09,76.04,226.02
2018-02-16 16:00:00,41.06,75.7,229.37
2018-02-20 16:00:00,41.02,72.86,226.66
2018-02-21 16:00:00,41.07,72.96,225.13
2018-02-22 16:00:00,40.99,75.03,227.09
2018-02-23 16:00:00,41.51,75.41,230.16
2018-02-26 16:00:00,42.36,76.9,234.06
2018-02-27 16:00:00,41.69,75.57,232.52
2018-02-28 16:00:00,40.91,75.41,226.16
2018-03-01 16:00:00,40.77,74.13,224.45
2018-03-02 16:00:00,41.71,75.15,225.19
2018-03-05 16:00:00,42.56,75.14,228.38
2018-03-06 16:00:00,42.96,71.79,226.18
2018-03-07 16:00:00,43.61,71.43,227.27
2018-03-08 16:00:00,44.0,69.75,224.73
2018-03-09 16:00:00,44.89,70.49,225.43
2018-03-12 16:00:00,44.98,70.67,222.77
2018-03-13 16:00:00,44.44,71.17,226.94
2018-03-14 16:00:00,44.13,70.65,225.38
2018-03-15 16:00:00,43.63,70.63,229.48
2018-03-16 16:00:00,43.42,70.99,227.86
2018-03-19 16:00:00,42.6,70.34,225.05
2018-03-20 16:00:00,42.68,71.56,226.78
2018-03-21 16:00:00,42.67,70.14,222.82
2018-03-22 16:00:00,41.46,68.89,215.21
2018-03-23 16:00:00,40.65,67.88,212.55
2018-03-26 16:00:00,41.51,70.28,219.07
2018-03-27 16:00:00,39.39,68.51,217.96
2018-03-28 16:00:00,38.39,69.18,218.5
2018-03-29 16:00:00,39.07,69.43,214.0
2018-04-02 16:00:00,37.81,68.98,217.2
2018-04-03 16:00:00,38.35,69.53,224.58
2018-04-04 16:00:00,39.27,71.86,228.79
2018-04-05 16:00:00,39.53,72.44,229.07
2018-04-06 16:00:00,38.44,72.29,223.96
2018-04-09 16:00:00,38.68,71.48,222.73
2018-04-10 16:00:00,39.92,72.79,226.79
2018-04-11 16:00:00,40.09,72.82,221.9
2018-04-12 16:00:00,40.52,72.43,224.24
2018-04-13 16:00:00,40.24,71.52,224.28
2018-04-16 16:00:00,40.22,72.0,230.32
2018-04-17 16:00:00,41.38,72.45,238.55
2018-04-18 16:00:00,41.66,72.53,236.4
2018-04-19 16:00:00,41.23,70.98,235.76
2018-04-20 16:00:00,40.87,70.32,235.06
2018-04-23 16:00:00,40.2,70.95,234.34
2018-04-24 16:00:00,39.63,70.53,234.22
2018-04-25 16:00:00,38.86,71.14,234.9
2018-04-26 16:00:00,39.54,71.88,237.03
2018-04-27 16:00:00,39.38,72.85,240.18
2018-04-30 16:00:00,39.09,72.6,236.4
2018-05-01 16:00:00,39.57,71.07,236.85
2018-05-02 16:00:00,39.55,71.45,233.46
2018-05-03 16:00:00,39.29,71.15,234.15
2018-05-04 16:00:00,39.91,71.05,235.9
2018-05-07 16:00:00,40.95,69.33,233.78
2018-05-08 16:00:00,41.29,69.42,232.03
2018-05-09 16:00:00,42.34,69.93,229.21
2018-05-10 16:00:00,42.67,70.24,233.71
2018-05-11 16:00:00,42.88,70.25,238.28
2018-05-14 16:00:00,42.95,72.9,242.9
2018-05-15 16:00:00,42.73,73.08,239.5
2018-05-16 16:00:00,43.07,75.23,241.72
2018-05-17 16:00:00,43.13,75.83,242.96
2018-05-18 16:00:00,42.62,75.94,244.64
2018-05-21 16:00:00,42.74,76.87,247.9
2018-05-22 16:00:00,42.87,75.47,245.18
2018-05-23 16:00:00,43.34,71.17,244.26
2018-05-24 16:00:00,43.25,70.94,242.73
2018-05-25 16:00:00,43.19,71.21,244.95
2018-05-29 16:00:00,43.07,71.7,242.17
2018-05-30 16:00:00,43.67,73.47,244.94
2018-05-31 16:00:00,43.48,73.47,241.51
2018-06-01 16:00:00,43.77,72.8,243.35
2018-06-04 16:00:00,44.51,76.35,244.63
2018-06-05 16:00:00,45.09,78.5,244.43
2018-06-06 16:00:00,45.87,77.9,248.65
2018-06-07 16:00:00,45.43,78.35,248.98
2018-06-08 16:00:00,45.7,78.02,250.68
2018-06-11 16:00:00,45.78,79.06,253.78
2018-06-12 16:00:00,46.17,79.07,253.58
2018-06-13 16:00:00,46.4,78.02,252.87
2018-06-14 16:00:00,47.27,77.22,255.33
2018-06-15 16:00:00,47.28,77.25,255.98
2018-06-18 16:00:00,47.85,77.12,254.87
2018-06-19 16:00:00,47.42,76.57,253.02
2018-06-20 16:00:00,48.37,75.39,252.81
2018-06-21 16:00:00,47.22,76.14,251.89
2018-06-22 16:00:00,46.61,76.04,254.37
2018-06-25 16:00:00,45.29,76.84,250.71
2018-06-26 16:00:00,45.77,76.33,249.77
2018-06-27 16:00:00,44.45,76.87,248.17
2018-06-28 16:00:00,44.97,75.6,244.9
2018-06-29 16:00:00,44.98,76.12,245.34
2018-07-02 16:00:00,45.6,75.77,247.48
2018-07-03 13:00:00,45.15,76.63,246.98
2018-07-05 16:00:00,45.77,76.55,250.5
2018-07-06 16:00:00,46.7,76.79,250.76
2018-07-09 16:00:00,47.17,77.76,253.67
2018-07-10 16:00:00,46.96,78.3,255.54
2018-07-11 16:00:00,46.92,77.58,254.59
2018-07-12 16:00:00,47.75,76.5,256.05
2018-07-13 16:00:00,47.74,77.72,258.7
2018-07-16 16:00:00,46.94,77.21,256.98
2018-07-17 16:00:00,47.45,77.27,250.29
2018-07-18 16:00:00,47.31,76.85,255.42
2018-07-19 16:00:00,47.53,78.46,252.93
2018-07-20 16:00:00,47.27,77.76,252.7
2018-07-23 16:00:00,47.11,78.69,252.74
2018-07-24 16:00:00,45.88,79.36,253.76
2018-07-25 16:00:00,46.86,79.99,254.86
